step,t,phi,eta0,vfx_i,vfy_i,vfz_i,Fy_c,tau_x_c,tau_z_c
197,0.8208333333333333,-0.40691267388003244,0.2617993877991494,5.0,0.0,0.0,-0.025026272982358932,-0.0002116624964401126,-0.0011696363799273968
198,0.825,-0.42360030769293816,0.2617993877991494,5.0,0.0,0.0,-0.02756091207265854,-0.00023291200341191143,-0.001298624323680997
199,0.8291666666666666,-0.4391268825065534,0.2617993877991494,5.0,0.0,0.0,-0.030059704557061195,-0.00025385397020727396,-0.0014269246021285653
200,0.8333333333333334,-0.45344984105855446,0.2617993877991494,5.0,0.0,0.0,-0.032497815787792206,-0.00027428101748228073,-0.001553255831822753
201,0.8375,-0.4665299251151256,0.2617993877991494,5.0,0.0,0.0,-0.034851644188165665,-0.00029399621416814625,-0.0016763887833803892
202,0.8416666666666667,-0.4783312830750532,0.2617993877991494,5.0,0.0,0.0,-0.03709891811013222,-0.0003128137032035738,-0.001795149757526815
203,0.8458333333333333,-0.4888215682364723,0.2617993877991494,5.0,0.0,0.0,-0.039218876510858536,-0.00033056020038202405,-0.0019084318773820996
204,0.85,-0.49797202745692587,0.2617993877991494,5.0,0.0,0.0,-0.04119223728775978,-0.000347074877936393,-0.0020151943899691105
205,0.8541666666666666,-0.5057575799637312,0.2617993877991494,5.0,0.0,0.0,-0.04300132021307945,-0.00036221009213477373,-0.0021144680213183165
206,0.8583333333333333,-0.5121568860986342,0.2617993877991494,5.0,0.0,0.0,-0.04463007301092148,-0.0003758319071494043,-0.0022053595166653395
207,0.8624999999999999,-0.5171524058083296,0.2617993877991494,5.0,0.0,0.0,-0.04606406390666962,-0.0003878199786413461,-0.002287050010636449
208,0.8666666666666667,-0.5207304467205274,0.2617993877991494,5.0,0.0,0.0,-0.04729050397872925,-0.0003980676701758057,-0.002358797937631607
209,0.8708333333333333,-0.5228812016737937,0.2617993877991494,5.0,0.0,0.0,-0.04829832911491394,-0.0004064826644025743,-0.0024199450854212046
210,0.875,-0.5235987755982988,0.2617993877991494,5.0,0.0,0.0,-0.049078114330768585,-0.00041298632277175784,-0.0024699093773961067
211,0.8791666666666667,-0.5228812016737937,0.2617993877991494,5.0,0.0,0.0,-0.049622248858213425,-0.0008230410749092698,-0.0025082004722207785
212,0.8833333333333333,-0.5207304467205275,0.2617993877991494,5.0,0.0,0.0,-0.04992485046386719,-0.000828100717626512,-0.0025344090536236763
213,0.8875,-0.5171524058083298,0.2617993877991494,5.0,0.0,0.0,-0.04998192936182022,-0.000829079479444772,-0.002548223128542304
214,0.8916666666666666,-0.5121568860986344,0.2617993877991494,5.0,0.0,0.0,-0.049791377037763596,-0.0008259418536908925,-0.002549422439187765
215,0.8958333333333334,-0.5057575799637313,0.2617993877991494,5.0,0.0,0.0,-0.04935310781002045,-0.0008186862105503678,-0.00253789103589952
216,0.9,-0.49797202745692604,0.2617993877991494,5.0,0.0,0.0,-0.04866911098361015,-0.0008073457865975797,-0.0025136179756373167
217,0.9041666666666667,-0.4888215682364725,0.2617993877991494,5.0,0.0,0.0,-0.047743529081344604,-0.000791989266872406,-0.002476702444255352
218,0.9083333333333333,-0.47833128307505335,0.2617993877991494,5.0,0.0,0.0,-0.04658278077840805,-0.0007727236370556056,-0.0024273633025586605
219,0.9125,-0.46652992511512575,0.2617993877991494,5.0,0.0,0.0,-0.045195650309324265,-0.0007496950565837324,-0.0023659414146095514
220,0.9166666666666666,-0.4534498410585547,0.2617993877991494,5.0,0.0,0.0,-0.043593280017375946,-0.0007230888586491346,-0.002292902208864689
221,0.9208333333333333,-0.4391268825065541,0.2617993877991494,5.0,0.0,0.0,-0.04178929701447487,-0.0006931318785063922,-0.002208842895925045
222,0.9249999999999999,-0.4236003076929384,0.2617993877991494,5.0,0.0,0.0,-0.0397997684776783,-0.0006600918131880462,-0.0021144915372133255
223,0.9291666666666667,-0.40691267388003277,0.2617993877991494,5.0,0.0,0.0,-0.03764320909976959,-0.0006242766394279897,-0.002010706812143326
224,0.9333333333333333,-0.38910972071217503,0.2617993877991494,5.0,0.0,0.0,-0.035340502858161926,-0.0005860343808308244,-0.0018984779017046094
225,0.9375,-0.37024024484653095,0.2617993877991494,5.0,0.0,0.0,-0.03291479870676994,-0.0005457501392811537,-0.0017789173871278763
226,0.9416666666666667,-0.3503559662048458,0.2617993877991494,5.0,0.0,0.0,-0.03039132058620453,-0.0005038441740907729,-0.0016532542649656534
227,0.9458333333333333,-0.3295113862127378,0.2617993877991494,5.0,0.0,0.0,-0.027797184884548187,-0.0004607678565662354,-0.0015228257980197668
228,0.95,-0.30776363841507626,0.2617993877991494,5.0,0.0,0.0,-0.025161081925034523,-0.00041699904249981046,-0.0013890608679503202
229,0.9541666666666666,-0.28517233187690805,0.2617993877991494,5.0,0.0,0.0,-0.02251296490430832,-0.0003730364260263741,-0.0012534651905298233
230,0.9583333333333334,-0.26179938779914935,0.2617993877991494,5.0,0.0,0.0,-0.019883669912815094,-0.0003293934278190136,-0.0011176037369295955
231,0.9625,-0.2377088697968863,0.2617993877991494,5.0,0.0,0.0,-0.017304474487900734,-0.00028659103554673493,-0.000983077916316688
232,0.9666666666666667,-0.21296680830545178,0.2617993877991494,5.0,0.0,0.0,-0.014806654304265976,-0.0002451498294249177,-0.0008515023509971797
233,0.9708333333333333,-0.1876410195955925,0.2617993877991494,5.0,0.0,0.0,-0.01242096908390522,-0.00020558196411002427,-0.000724480370990932
234,0.975,-0.1618009198937891,0.2617993877991494,5.0,0.0,0.0,-0.010177182964980602,-0.00016838301962707192,-0.0006035786354914308
235,0.9791666666666666,-0.13551733511720085,0.2617993877991494,5.0,0.0,0.0,-0.008103540167212486,-0.00013402319746091962,-0.0004902997752651572
236,0.9833333333333333,-0.10886230674475171,0.2617993877991494,5.0,0.0,0.0,-0.006226282566785812,-0.00010293930972693488,-0.0003860580618493259
237,0.9874999999999999,-0.08190889435644047,0.2617993877991494,5.0,0.0,0.0,-0.004569182638078928,-7.552699389634654e-05,-0.00029215411632321775
238,0.9916666666666667,-0.054730975382114744,0.2617993877991494,5.0,0.0,0.0,-0.00315311411395669,-5.2133575081825256e-05,-0.00020975225197616965
239,0.9958333333333333,-0.027403042608571945,0.2617993877991494,5.0,0.0,0.0,-0.001995687372982502,-3.30520051647909e-05,-0.0001398608146701008
240,1.0,-2.5648942582957195e-16,0.2617993877991494,5.0,0.0,0.0,-0.0011109374463558197,-1.8515627743909135e-05,-8.331453136634082e-05
241,1.0041666666666667,0.027403042608571432,0.2617993877991494,5.0,0.0,0.0,-0.0004890394047833979,-8.360110768990126e-06,-4.065630855620839e-05
242,1.0083333333333333,0.05473097538211424,0.2617993877991494,5.0,0.0,0.0,-3.5981756809633225e-05,-1.018028683574812e-06,-1.0974252290907316e-05
243,1.0125,0.08190889435643905,0.2617993877991494,5.0,0.0,0.0,0.00036545429611578584,5.464840796776116e-06,9.273475370719098e-06
244,1.0166666666666666,0.1088623067447503,0.2617993877991494,5.0,0.0,0.0,0.0008348490227945149,1.3082071745884605e-05,2.641771425260231e-05
245,1.0208333333333333,0.13551733511720035,0.2617993877991494,5.0,0.0,0.0,0.0014929377939552069,2.3846481781220064e-05,4.9623529775999486e-05
246,1.025,0.16180091989378773,0.2617993877991494,5.0,0.0,0.0,0.0024160833563655615,3.903134711435996e-05,8.620785956736654e-05
247,1.0291666666666666,0.18764101959559118,0.2617993877991494,5.0,0.0,0.0,0.003599101211875677,5.8550809626467526e-05,0.00013639673124998808
248,1.0333333333333332,0.21296680830545045,0.2617993877991494,5.0,0.0,0.0,0.005025574471801519,8.213179535232484e-05,0.00019947567488998175
249,1.0375,0.23770886979688668,0.2617993877991494,5.0,0.0,0.0,0.006676240358501673,0.00010945377289317548,0.000274578167591244
250,1.0416666666666667,0.2617993877991497,0.2617993877991494,5.0,0.0,0.0,0.008529393002390862,0.00014015550550539047,0.0003607046674005687
251,1.0458333333333334,0.2851723318769076,0.2617993877991494,5.0,0.0,0.0,0.010561284609138966,0.00017384174861945212,0.00045674186549149454
252,1.05,0.30776363841507587,0.2617993877991494,5.0,0.0,0.0,0.012746565975248814,0.00021009042393416166,0.0005614837864413857
253,1.0541666666666667,0.3295113862127374,0.2617993877991494,5.0,0.0,0.0,0.015058698132634163,0.0002484597498551011,0.0006736524519510567
254,1.0583333333333333,0.35035596620484544,0.2617993877991494,5.0,0.0,0.0,0.017470382153987885,0.00028849515365436673,0.0007919184281490743
255,1.0625,0.3702402448465306,0.2617993877991494,5.0,0.0,0.0,0.019953949376940727,0.0003297359507996589,0.0009149207035079598
256,1.0666666666666667,0.3891097207121747,0.2617993877991494,5.0,0.0,0.0,0.022481698542833328,0.0003717209037858993,0.001041283831000328
257,1.0708333333333333,0.4069126738800324,0.2617993877991494,5.0,0.0,0.0,0.025026272982358932,0.0004139944212511182,0.0011696363799273968
258,1.075,0.4236003076929381,0.2617993877991494,5.0,0.0,0.0,0.02756091207265854,0.00045611083623953164,0.001298624323680997
259,1.0791666666666666,0.43912688250655335,0.2617993877991494,5.0,0.0,0.0,0.030059704557061195,0.000497638713568449,0.0014269246021285653
260,1.0833333333333333,0.45344984105855396,0.2617993877991494,5.0,0.0,0.0,0.032497815787792206,0.0005381644004955888,0.001553255831822753
261,1.0875,0.4665299251151251,0.2617993877991494,5.0,0.0,0.0,0.034851644188165665,0.0005772949079982936,0.0016763887833803892
262,1.0916666666666666,0.4783312830750531,0.2617993877991494,5.0,0.0,0.0,0.03709891811013222,0.000614659336861223,0.001795149757526815
263,1.0958333333333332,0.488821568236472,0.2617993877991494,5.0,0.0,0.0,0.039218876510858536,0.0006499117007479072,0.0019084318773820996
264,1.1,0.49797202745692615,0.2617993877991494,5.0,0.0,0.0,0.04119223728775978,0.0006827312172390521,0.0020151943899691105
265,1.1041666666666667,0.5057575799637312,0.2617993877991494,5.0,0.0,0.0,0.04300132021307945,0.0007128231227397919,0.0021144680213183165
266,1.1083333333333334,0.5121568860986343,0.2617993877991494,5.0,0.0,0.0,0.04463007301092148,0.000739920069463551,0.0022053595166653395
267,1.1125,0.5171524058083297,0.2617993877991494,5.0,0.0,0.0,0.04606406390666962,0.0007637817761860788,0.002287050010636449
268,1.1166666666666667,0.5207304467205274,0.2617993877991494,5.0,0.0,0.0,0.04729050397872925,0.0007841950282454491,0.002358797937631607
269,1.1208333333333333,0.5228812016737937,0.2617993877991494,5.0,0.0,0.0,0.04829832911491394,0.0008009757148101926,0.0024199450854212046
270,1.125,0.5235987755982988,0.2617993877991494,5.0,0.0,0.0,0.049078114330768585,0.0008139665005728602,0.0024699093773961067
271,1.1291666666666667,0.5228812016737937,0.2617993877991494,5.0,0.0,0.0,0.049622248858213425,0.0004175153444521129,0.0025082004722207785
272,1.1333333333333333,0.5207304467205275,0.2617993877991494,5.0,0.0,0.0,0.04992485046386719,0.00042002054397016764,0.0025344090536236763
273,1.1375,0.5171524058083298,0.2617993877991494,5.0,0.0,0.0,0.04998192936182022,0.0004204688884783536,0.002548223128542304
274,1.1416666666666666,0.5121568860986344,0.2617993877991494,5.0,0.0,0.0,0.049791377037763596,0.00041884277015924454,0.002549422439187765
275,1.1458333333333333,0.5057575799637314,0.2617993877991494,5.0,0.0,0.0,0.04935310781002045,0.00041514160693623126,0.00253789103589952
276,1.15,0.4979720274569263,0.2617993877991494,5.0,0.0,0.0,0.04866911098361015,0.00040938216261565685,0.0025136179756373167
277,1.1541666666666666,0.4888215682364728,0.2617993877991494,5.0,0.0,0.0,0.047743529081344604,0.00040159898344427347,0.002476702444255352
278,1.1583333333333332,0.4783312830750538,0.2617993877991494,5.0,0.0,0.0,0.04658278077840805,0.0003918458824045956,0.0024273633025586605
279,1.1625,0.4665299251151253,0.2617993877991494,5.0,0.0,0.0,0.045195650309324265,0.0003801962884608656,0.0023659414146095514
280,1.1666666666666667,0.4534498410585543,0.2617993877991494,5.0,0.0,0.0,0.043593280017375946,0.00036674324655905366,0.002292902208864689
281,1.1708333333333334,0.43912688250655363,0.2617993877991494,5.0,0.0,0.0,0.04178929701447487,0.00035160055267624557,0.002208842895925045
282,1.175,0.42360030769293844,0.2617993877991494,5.0,0.0,0.0,0.0397997684776783,0.0003349024918861687,0.0021144915372133255
283,1.1791666666666667,0.40691267388003277,0.2617993877991494,5.0,0.0,0.0,0.03764320909976959,0.0003168035764247179,0.002010706812143326
284,1.1833333333333333,0.3891097207121751,0.2617993877991494,5.0,0.0,0.0,0.035340502858161926,0.0002974783128593117,0.0018984779017046094
285,1.1875,0.370240244846531,0.2617993877991494,5.0,0.0,0.0,0.03291479870676994,0.0002771198924165219,0.0017789173871278763
286,1.1916666666666667,0.3503559662048459,0.2617993877991494,5.0,0.0,0.0,0.03039132058620453,0.00025593891041353345,0.0016532542649656534
287,1.1958333333333333,0.3295113862127379,0.2617993877991494,5.0,0.0,0.0,0.027797184884548187,0.0002341617800993845,0.0015228257980197668
288,1.2,0.3077636384150763,0.2617993877991494,5.0,0.0,0.0,0.025161081925034523,0.0002120280551025644,0.0013890608679503202
289,1.2041666666666666,0.2851723318769081,0.2617993877991494,5.0,0.0,0.0,0.02251296490430832,0.0001897877227747813,0.0012534651905298233
290,1.2083333333333333,0.26179938779915024,0.2617993877991494,5.0,0.0,0.0,0.019883669912815094,0.00016769825015217066,0.0011176037369295955
291,1.2125,0.2377088697968872,0.2617993877991494,5.0,0.0,0.0,0.017304474487900734,0.00014602085866499692,0.000983077916316688
292,1.2166666666666666,0.21296680830545187,0.2617993877991494,5.0,0.0,0.0,0.014806654304265976,0.00012501658056862652,0.0008515023509971797
293,1.2208333333333332,0.18764101959559346,0.2617993877991494,5.0,0.0,0.0,0.01242096908390522,0.00010494230082258582,0.000724480370990932
294,1.225,0.16180091989378828,0.2617993877991494,5.0,0.0,0.0,0.010177182964980602,8.604656613897532e-05,0.0006035786354914308
295,1.2291666666666667,0.1355173351172009,0.2617993877991494,5.0,0.0,0.0,0.008103540167212486,6.856531399535015e-05,0.0004902997752651572
296,1.2333333333333334,0.10886230674475086,0.2617993877991494,5.0,0.0,0.0,0.006226282566785812,5.271776899462566e-05,0.0003860580618493259
297,1.2375,0.08190889435643962,0.2617993877991494,5.0,0.0,0.0,0.004569182638078928,3.870258660754189e-05,0.00029215411632321775
298,1.2416666666666667,0.05473097538211481,0.2617993877991494,5.0,0.0,0.0,0.00315311411395669,2.6694280677475035e-05,0.00020975225197616965
299,1.2458333333333333,0.027403042608572008,0.2617993877991494,5.0,0.0,0.0,0.001995687372982502,1.6840180251165293e-05,0.0001398608146701008
300,1.25,3.20611782286965e-16,0.2617993877991494,5.0,0.0,0.0,0.0011109374463558197,9.257812052965164e-06,8.331453136634082e-05
301,1.2541666666666667,-0.02740304260857137,0.2617993877991494,5.0,0.0,0.0,0.0004890394047833979,3.865874532493763e-06,4.065630855620839e-05
302,1.2583333333333333,-0.054730975382114175,0.2617993877991494,5.0,0.0,0.0,3.5981756809633225e-05,-1.1848442227346823e-07,1.0974252290907316e-05
303,1.2625,-0.08190889435643899,0.2617993877991494,5.0,0.0,0.0,-0.00036545429611578584,-3.6715173337142915e-06,-9.273475370719098e-06
304,1.2666666666666666,-0.10886230674475024,0.2617993877991494,5.0,0.0,0.0,-0.0008348490227945149,-7.789156370563433e-06,-2.641771425260231e-05
305,1.2708333333333333,-0.13551733511720027,0.2617993877991494,5.0,0.0,0.0,-0.0014929377939552069,-1.3476965250447392e-05,-4.9623529775999486e-05
306,1.275,-0.16180091989378767,0.2617993877991494,5.0,0.0,0.0,-0.0024160833563655615,-2.1370740796555765e-05,-8.620785956736654e-05
307,1.2791666666666666,-0.18764101959559112,0.2617993877991494,5.0,0.0,0.0,-0.003599101211875677,-3.142673085676506e-05,-0.00013639673124998808
308,1.2833333333333332,-0.2129668083054504,0.2617993877991494,5.0,0.0,0.0,-0.005025574471801519,-4.350758536020294e-05,-0.00019947567488998175
309,1.2875,-0.23770886979688743,0.2617993877991494,5.0,0.0,0.0,-0.006676240358501673,-5.7452245528111234e-05,-0.000274578167591244
310,1.2916666666666667,-0.26179938779914885,0.2617993877991494,5.0,0.0,0.0,-0.008529393002390862,-7.307931809918955e-05,-0.0003607046674005687
311,1.2958333333333334,-0.28517233187690677,0.2617993877991494,5.0,0.0,0.0,-0.010561284609138966,-9.019039862323552e-05,-0.00045674186549149454
312,1.3,-0.3077636384150758,0.2617993877991494,5.0,0.0,0.0,-0.012746565975248814,-0.00010857374581974,-0.0005614837864413857
313,1.3041666666666667,-0.32951138621273734,0.2617993877991494,5.0,0.0,0.0,-0.015058698132634163,-0.00012800774129573256,-0.0006736524519510567
314,1.3083333333333333,-0.3503559662048454,0.2617993877991494,5.0,0.0,0.0,-0.017470382153987885,-0.00014826442929916084,-0.0007919184281490743
315,1.3125,-0.37024024484653056,0.2617993877991494,5.0,0.0,0.0,-0.019953949376940727,-0.00016911282727960497,-0.0009149207035079598
316,1.3166666666666667,-0.38910972071217526,0.2617993877991494,5.0,0.0,0.0,-0.022481698542833328,-0.00019032163254451007,-0.001041283831000328
317,1.3208333333333333,-0.40691267388003177,0.2617993877991494,5.0,0.0,0.0,-0.025026272982358932,-0.0002116624964401126,-0.0011696363799273968
318,1.325,-0.42360030769293755,0.2617993877991494,5.0,0.0,0.0,-0.02756091207265854,-0.00023291200341191143,-0.001298624323680997
319,1.3291666666666666,-0.43912688250655324,0.2617993877991494,5.0,0.0,0.0,-0.030059704557061195,-0.00025385397020727396,-0.0014269246021285653
320,1.3333333333333333,-0.4534498410585539,0.2617993877991494,5.0,0.0,0.0,-0.032497815787792206,-0.00027428101748228073,-0.001553255831822753
321,1.3375,-0.46652992511512503,0.2617993877991494,5.0,0.0,0.0,-0.034851644188165665,-0.00029399621416814625,-0.0016763887833803892
322,1.3416666666666666,-0.4783312830750531,0.2617993877991494,5.0,0.0,0.0,-0.03709891811013222,-0.0003128137032035738,-0.001795149757526815
323,1.3458333333333332,-0.48882156823647227,0.2617993877991494,5.0,0.0,0.0,-0.039218876510858536,-0.00033056020038202405,-0.0019084318773820996
324,1.35,-0.49797202745692587,0.2617993877991494,5.0,0.0,0.0,-0.04119223728775978,-0.000347074877936393,-0.0020151943899691105
325,1.3541666666666667,-0.5057575799637312,0.2617993877991494,5.0,0.0,0.0,-0.04300132021307945,-0.00036221009213477373,-0.0021144680213183165
326,1.3583333333333334,-0.5121568860986343,0.2617993877991494,5.0,0.0,0.0,-0.04463007301092148,-0.0003758319071494043,-0.0022053595166653395
327,1.3625,-0.5171524058083297,0.2617993877991494,5.0,0.0,0.0,-0.04606406390666962,-0.0003878199786413461,-0.002287050010636449
328,1.3666666666666667,-0.5207304467205274,0.2617993877991494,5.0,0.0,0.0,-0.04729050397872925,-0.0003980676701758057,-0.002358797937631607
