step,t,wing_q,wing_qd,wing_qdd,wing_q_R,wing_qd_R,wing_qdd_R,airspeed,v_air_wx,v_air_wy,v_air_wz,body_pitch_deg,mod_enabled,mod_delta,mod_mode,mod_smooth,mod_f_eff_hz,mod_fd_hz,mod_fu_hz,omega_w_norm_L,omega_w_norm_R,omega_c_norm_L,omega_c_norm_R,joint_pos_L,joint_pos_R,joint_vel_L,joint_vel_R,eta_tip_L,eta_tip_R,tau_twist_x_L,tau_twist_x_R,tau_hinge_L,tau_hinge_R,power_in_L,power_in_R,power_in_T,F_wang_x_L,F_wang_y_L,F_wang_z_L,tau_wang_x_L,tau_wang_y_L,tau_wang_z_L,F_link_x_L,F_link_y_L,F_link_z_L,tau_link_x_L,tau_link_y_L,tau_link_z_L,F_world_x_L,F_world_y_L,F_world_z_L,tau_world_x_L,tau_world_y_L,tau_world_z_L,F_wang_x_R,F_wang_y_R,F_wang_z_R,tau_wang_x_R,tau_wang_y_R,tau_wang_z_R,F_link_x_R,F_link_y_R,F_link_z_R,tau_link_x_R,tau_link_y_R,tau_link_z_R,F_world_x_R,F_world_y_R,F_world_z_R,tau_world_x_R,tau_world_y_R,tau_world_z_R,p_base_wx,p_base_wy,p_base_wz,p_wing_L_wx,p_wing_L_wy,p_wing_L_wz,p_wing_R_wx,p_wing_R_wy,p_wing_R_wz,F_world_x_T,F_world_y_T,F_world_z_T,tau_world_x_T,tau_world_y_T,tau_world_z_T,tau_world_x_T_about_base,tau_world_y_T_about_base,tau_world_z_T_about_base,aoa_mean_deg_L,aoa_mean_deg_R,aoa_max_deg_L,aoa_max_deg_R,aoa_frac_pre_L,aoa_frac_pre_R,aoa_frac_mid_L,aoa_frac_mid_R,aoa_frac_post_L,aoa_frac_post_R,del_sep_ratio_L,del_sep_ratio_R
641,2.6708333333333334,0.061495566349936706,14.690592259548506,-49.16188989588026,0.061495566349936706,14.690592259548506,-49.16188989588026,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.690587997436523,14.690587997436523,14.690591812133789,14.690592765808105,0.10461392253637314,0.10568077117204666,6.5639872550964355,6.9509501457214355,0.0,0.0,0.0,0.0,nan,nan,51.44916534423828,51.44916534423828,102.89833068847656,0.0,-7.15291690826416,3.19819974899292,0.0,0.0,0.0,3.19819974899292,0.0,-7.15291690826416,0.0,0.0,0.0,4.391307830810547,0.17967277765274048,-6.486665725708008,0.0,0.0,0.0,0.0,-7.15291690826416,3.19819974899292,0.0,0.0,0.0,3.19819974899292,0.0,-7.15291690826416,-0.0,-0.0,-0.0,4.391307830810547,-0.1796713024377823,-6.486666202545166,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-8.195638656616211e-08,0.05600002408027649,0.6000000238418579,-5.960464477539063e-08,-0.055999964475631714,0.6000000834465027,8.782615661621094,1.475214958190918e-06,-12.973331451416016,0.0,0.0,0.0,-3.2782554626464844e-07,-1.1800015045082546e-06,-2.5331974029541016e-07,37.56930160522461,37.56930160522461,59.23966598510742,59.23966598510742,0.07369963079690933,0.07369963079690933,0.33346351981163025,0.33346351981163025,0.592836856842041,0.592836856842041,0.0,0.0
642,2.675,0.12213861436940347,14.384396086664035,-97.64224427978085,0.12213861436940347,14.384396086664035,-97.64224427978085,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.3843994140625,14.384395599365234,14.38439655303955,14.38439655303955,0.16240887343883514,0.16353179514408112,5.764705657958984,6.167335033416748,0.0,0.0,0.0,0.0,nan,nan,46.43151092529297,46.43151092529297,92.86302185058594,0.0,-6.462214469909668,3.1653237342834473,0.0,0.0,0.0,3.1653237342834473,0.0,-6.462214469909668,0.0,0.0,0.0,4.23867654800415,-0.22949615120887756,-5.8103742599487305,0.0,0.0,0.0,0.0,-6.462214469909668,3.1653237342834473,0.0,0.0,0.0,3.1653237342834473,0.0,-6.462214469909668,-0.0,-0.0,-0.0,4.23867654800415,0.22949755191802979,-5.8103742599487305,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-8.940696716308594e-08,0.05600005388259888,0.6000000238418579,1.4901161193847656e-08,-0.0559999942779541,0.6000000238418579,8.4773530960083,1.4007091522216797e-06,-11.620748519897461,0.0,0.0,0.0,-3.2782554626464844e-07,-9.381961945109651e-07,-2.384185791015625e-07,37.178565979003906,37.178565979003906,58.7625617980957,58.7625617980957,0.07369963079690933,0.07369963079690933,0.33346351981163025,0.33346351981163025,0.592836856842041,0.592836856842041,0.0,0.0
643,2.6791666666666667,0.181088444262943,13.878787792475304,-144.76897582520132,0.181088444262943,13.878787792475304,-144.76897582520132,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,13.8787841796875,13.878788948059082,13.878787994384766,13.878787994384766,0.21790823340415955,0.21907192468643188,4.878438949584961,5.291005611419678,0.0,0.0,0.0,0.0,nan,nan,40.006038665771484,40.006038665771484,80.01207733154297,0.0,-5.61234188079834,3.013227939605713,0.0,0.0,0.0,3.013227939605713,0.0,-5.61234188079834,0.0,0.0,0.0,3.9376749992370605,-0.5294158458709717,-4.97919225692749,0.0,0.0,0.0,0.0,-5.61234188079834,3.013227939605713,0.0,0.0,0.0,3.013227939605713,0.0,-5.61234188079834,-0.0,-0.0,-0.0,3.9376749992370605,0.529417097568512,-4.979192733764648,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.1175870895385742e-07,0.05600002408027649,0.6000000238418579,6.705522537231445e-08,-0.055999964475631714,0.6000000834465027,7.875349998474121,1.2516975402832031e-06,-9.958385467529297,0.0,0.0,0.0,-2.980232238769531e-07,-4.572909233502287e-07,-1.4901161193847656e-07,36.506099700927734,36.506099700927734,57.9366569519043,57.9366569519043,0.07369963079690933,0.07369963079690933,0.347627729177475,0.347627729177475,0.5786726474761963,0.5786726474761963,0.0,0.0
644,2.683333333333333,0.23752782946372744,13.180776668292667,-189.88876259556895,0.23752782946372744,13.180776668292667,-189.88876259556895,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,13.180776596069336,13.180774688720703,13.180777549743652,13.180777549743652,0.2703452408313751,0.2715339660644531,3.917889356613159,4.334548473358154,0.0,0.0,0.0,0.0,nan,nan,32.593936920166016,32.593936920166016,65.18787384033203,0.0,-4.618813991546631,2.7543435096740723,0.0,0.0,0.0,2.7543435096740723,0.0,-4.618813991546631,0.0,0.0,0.0,3.505430221557617,-0.6943841576576233,-4.0186614990234375,0.0,0.0,0.0,0.0,-4.618813991546631,2.7543435096740723,0.0,0.0,0.0,2.7543435096740723,0.0,-4.618813991546631,-0.0,-0.0,-0.0,3.505429983139038,0.6943851113319397,-4.0186614990234375,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-5.960464477539063e-08,0.05600002408027649,0.6000000238418579,-6.705522537231445e-08,-0.0559999942779541,0.6000000834465027,7.010860443115234,9.5367431640625e-07,-8.037322998046875,0.0,0.0,0.0,-1.6391277313232422e-07,-7.179430667747511e-07,-1.1920928955078125e-07,35.54158401489258,35.54158020019531,56.72624588012695,56.72624206542969,0.07369963079690933,0.07369963079690933,0.3759305775165558,0.3759305775165558,0.5503698587417603,0.5503698587417603,0.0,0.0
645,2.6875,0.2906743459158568,12.300039302422379,-232.37610510252776,0.2906743459158568,12.300039302422379,-232.37610510252776,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,12.300037384033203,12.300037384033203,12.300039291381836,12.300039291381836,0.3189972937107086,0.320194810628891,2.8970789909362793,3.3119354248046875,0.0,0.0,0.0,0.0,nan,nan,24.69601058959961,24.69601058959961,49.39202117919922,0.0,-3.501603126525879,2.4095304012298584,0.0,0.0,0.0,2.4095304012298584,0.0,-3.501603126525879,0.0,0.0,0.0,2.9683544635772705,-0.7095770835876465,-2.958451271057129,0.0,0.0,0.0,0.0,-3.501603126525879,2.4095304012298584,0.0,0.0,0.0,2.4095304012298584,0.0,-3.501603126525879,-0.0,-0.0,-0.0,2.9683544635772705,0.7095778584480286,-2.95845103263855,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.1920928955078125e-07,0.05600005388259888,0.6000000238418579,1.4901161193847656e-08,-0.055999934673309326,0.6000000238418579,5.936708927154541,7.748603820800781e-07,-5.916902542114258,0.0,0.0,0.0,-3.725290298461914e-07,-6.624459274462424e-07,-2.5331974029541016e-07,34.2706298828125,34.2706298828125,55.07763671875,55.07763671875,0.08843955397605896,0.08843955397605896,0.3894776999950409,0.3894776999950409,0.5220827460289001,0.5220827460289001,0.0,0.0
646,2.6916666666666664,0.3397912188863454,11.248785432790658,-271.6419976591476,0.3397912188863454,11.248785432790658,-271.6419976591476,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,11.24878215789795,11.248783111572266,11.248785018920898,11.248785018920898,0.3631954491138458,0.36438536643981934,1.8310356140136719,2.2382326126098633,0.0,0.0,0.0,0.0,nan,nan,16.851282119750977,16.851282119750977,33.70256423950195,0.0,-2.2841129302978516,2.0060181617736816,0.0,0.0,0.0,2.0060181617736816,0.0,-2.2841129302978516,0.0,0.0,0.0,2.359529733657837,-0.5721197724342346,-1.829365849494934,0.0,0.0,0.0,0.0,-2.2841129302978516,2.0060181617736816,0.0,0.0,0.0,2.0060181617736816,0.0,-2.2841129302978516,-0.0,-0.0,-0.0,2.359529733657837,0.5721201300621033,-1.8293657302856445,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.341104507446289e-07,0.0559999942779541,0.6000000238418579,-6.705522537231445e-08,-0.055999934673309326,0.6000000238418579,4.719059467315674,3.5762786865234375e-07,-3.658731460571289,0.0,0.0,0.0,-1.1920928955078125e-07,-6.492834927485092e-07,-1.043081283569336e-07,32.67515182495117,32.67515563964844,52.91561508178711,52.91561508178711,0.08843955397605896,0.08843955397605896,0.4319159984588623,0.4319159984588623,0.4796445071697235,0.4796445071697235,0.0,0.0
647,2.6958333333333333,0.38419753693674813,10.041588682294305,-307.14209381652825,0.38419753693674813,10.041588682294305,-307.14209381652825,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,10.041586875915527,10.04158878326416,10.041587829589844,10.04158878326416,0.40233299136161804,0.4034990966320038,0.735508143901825,1.1293234825134277,0.0,0.0,0.0,0.0,nan,nan,9.592203140258789,9.592203140258789,19.184406280517578,0.0,-0.9918467402458191,1.5748419761657715,0.0,0.0,0.0,1.5748419761657715,0.0,-0.9918467402458191,0.0,0.0,0.0,1.7155787944793701,-0.2908168435096741,-0.6603801846504211,0.0,0.0,0.0,0.0,-0.9918467402458191,1.5748419761657715,0.0,0.0,0.0,1.5748419761657715,0.0,-0.9918467402458191,-0.0,-0.0,-0.0,1.7155787944793701,0.2908170819282532,-0.6603801250457764,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.043081283569336e-07,0.05600002408027649,0.6000000238418579,-8.940696716308594e-08,-0.055999934673309326,0.6000000238418579,3.4311575889587402,2.384185791015625e-07,-1.3207602500915527,0.0,0.0,0.0,-5.960464477539063e-08,-3.3243853181375016e-07,-1.4156103134155273e-07,30.73418426513672,30.73418426513672,50.13929748535156,50.13929748535156,0.10318942368030548,0.10318942368030548,0.4879586398601532,0.4879586398601532,0.4088520109653473,0.4088520109653473,0.0,0.0
648,2.7,0.4232776914569732,8.695184523413435,-338.3842526854216,0.4232776914569732,8.695184523413435,-338.3842526854216,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,8.695181846618652,8.695180892944336,8.695185661315918,8.695185661315918,0.4358730614185333,0.43699929118156433,-0.3734016418457031,0.0015058517456054688,0.0,0.0,0.0,0.0,nan,nan,3.4020497798919678,3.4020497798919678,6.8040995597839355,0.0,0.3491276502609253,1.1481353044509888,0.0,0.0,0.0,1.1481353044509888,0.0,0.3491276502609253,0.0,0.0,0.0,1.0734707117080688,0.11532968282699585,0.5238935351371765,0.0,0.0,0.0,0.0,0.3491276502609253,1.1481353044509888,0.0,0.0,0.0,1.1481353044509888,0.0,0.3491276502609253,-0.0,-0.0,-0.0,1.0734708309173584,-0.11532975733280182,0.523893415927887,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.4156103134155273e-07,0.0559999942779541,0.6000000238418579,-1.6391277313232422e-07,-0.055999964475631714,0.6000000238418579,2.146941661834717,-7.450580596923828e-08,1.0477869510650635,0.0,0.0,0.0,2.2351741790771484e-08,3.206804422006826e-08,-2.2351741790771484e-08,28.42574691772461,28.425743103027344,46.618709564208984,46.61870574951172,0.11794667690992355,0.11794667690992355,0.557930588722229,0.557930588722229,0.32412275671958923,0.32412275671958923,0.0,0.0
649,2.7041666666666666,0.45648991090048685,7.22823827291493,-364.9353615277831,0.45648991090048685,7.22823827291493,-364.9353615277831,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,7.228238105773926,7.228238105773926,7.228238582611084,7.228238582611084,0.46335527300834656,0.4644261598587036,-1.4795969724655151,-1.128839135169983,0.0,0.0,0.0,0.0,nan,nan,-1.320044994354248,-1.320044994354248,-2.640089988708496,0.0,1.7137701511383057,0.7566590309143066,0.0,0.0,0.0,0.7566590309143066,0.0,1.7137701511383057,0.0,0.0,0.0,0.4676966071128845,0.619522213935852,1.7049906253814697,0.0,0.0,0.0,0.0,1.7137701511383057,0.7566590309143066,0.0,0.0,0.0,0.7566590309143066,0.0,1.7137701511383057,-0.0,-0.0,-0.0,0.4676966965198517,-0.6195226907730103,1.7049905061721802,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-9.685754776000977e-08,0.0559999942779541,0.6000000238418579,-8.195638656616211e-08,-0.055999934673309326,0.6000000238418579,0.9353933334350586,-4.76837158203125e-07,3.4099812507629395,0.0,0.0,0.0,1.1175870895385742e-07,2.4912230855989037e-07,-3.166496753692627e-08,25.730567932128906,25.730566024780273,42.1955680847168,42.1955680847168,0.14744269847869873,0.14744269847869873,0.6648513078689575,0.6648513078689575,0.18770600855350494,0.18770600855350494,0.0,0.0
650,2.7083333333333335,0.48337377140990667,5.661086332958721,-386.4273400359485,0.48337377140990667,5.661086332958721,-386.4273400359485,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,5.661086082458496,5.661086559295654,5.661086559295654,5.661086559295654,0.48440122604370117,0.48540198802948,-2.567315101623535,-2.2456157207489014,0.0,0.0,0.0,0.0,nan,nan,-4.282253742218018,-4.282253742218018,-8.564507484436035,0.0,3.0795540809631348,0.4278901219367981,0.0,0.0,0.0,0.4278901219367981,0.0,3.0795540809631348,0.0,0.0,0.0,-0.07182764261960983,1.1900283098220825,2.871483325958252,0.0,0.0,0.0,0.0,3.0795540809631348,0.4278901219367981,0.0,0.0,0.0,0.4278901219367981,0.0,3.0795540809631348,-0.0,-0.0,-0.0,-0.07182763516902924,-1.1900286674499512,2.871483325958252,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-2.9802322387695312e-08,0.05600002408027649,0.6000000238418579,-2.9802322387695312e-08,-0.055999934673309326,0.6000000238418579,-0.14365527033805847,-3.5762786865234375e-07,5.742966651916504,0.0,0.0,0.0,2.682209014892578e-07,1.7971626675716834e-07,6.51925802230835e-09,22.638904571533203,22.638904571533203,36.696380615234375,36.696380615234375,0.1915258765220642,0.1915258765220642,0.7853895425796509,0.7853895425796509,0.023084618151187897,0.023084618151187897,0.0,0.0
651,2.7125,0.5035565797125466,4.01545426580534,-402.5622430616048,0.5035565797125466,4.01545426580534,-402.5622430616048,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,4.015452861785889,4.015452861785889,4.015454292297363,4.015454292297363,0.4987192749977112,0.499636173248291,-3.6214709281921387,-3.3333282470703125,0.0,0.0,0.0,0.0,nan,nan,-5.309113502502441,-5.309113502502441,-10.618227005004883,0.0,4.427642822265625,0.18487109243869781,0.0,0.0,0.0,0.18487109243869781,0.0,4.427642822265625,0.0,0.0,0.0,-0.520922064781189,1.7930363416671753,4.018937587738037,0.0,0.0,0.0,0.0,4.427642822265625,0.18487109243869781,0.0,0.0,0.0,0.18487109243869781,0.0,4.427642822265625,-0.0,-0.0,-0.0,-0.5209218263626099,-1.793036937713623,4.018937587738037,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.4156103134155273e-07,0.05600002408027649,0.6000000238418579,-1.6391277313232422e-07,-0.055999934673309326,0.6000000238418579,-1.0418438911437988,-5.960464477539062e-07,8.037875175476074,0.0,0.0,0.0,3.5762786865234375e-07,1.2897788792542997e-06,1.0058283805847168e-07,19.1621036529541,19.162099838256836,29.973011016845703,29.973011016845703,0.27872011065483093,0.27872011065483093,0.7212798595428467,0.7212798595428467,0.0,0.0,0.0,0.0
652,2.716666666666667,0.5167585397993759,2.3141556104736525,-413.1163910550589,0.5167585397993759,2.3141556104736525,-413.1163910550589,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,2.314155101776123,2.314155340194702,2.3141555786132812,2.3141555786132812,0.5061081051826477,0.5069285035133362,-4.62788724899292,-4.37734317779541,0.0,0.0,0.0,0.0,nan,nan,-4.336925029754639,-4.336925029754639,-8.673850059509277,0.0,5.743547439575195,0.04585285112261772,0.0,0.0,0.0,0.04585285112261772,0.0,5.743547439575195,0.0,0.0,0.0,-0.8613455891609192,2.3950538635253906,5.149003505706787,0.0,0.0,0.0,0.0,5.743547439575195,0.04585285112261772,0.0,0.0,0.0,0.04585285112261772,0.0,5.743547439575195,-0.0,-0.0,-0.0,-0.8613454699516296,-2.395055055618286,5.149003028869629,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.2665987014770508e-07,0.0559999942779541,0.6000000238418579,-5.21540641784668e-08,-0.05599990487098694,0.6000000238418579,-1.7226910591125488,-1.1920928955078125e-06,10.298006057739258,0.0,0.0,0.0,5.066394805908203e-07,1.0233939065074082e-06,-8.940696716308594e-08,15.351634979248047,15.35163402557373,21.994491577148438,21.994491577148438,0.47791728377342224,0.47791728377342224,0.5220827460289001,0.5220827460289001,0.0,0.0,0.0,0.0
653,2.720833333333333,0.5227966317611461,0.580775616688176,-417.94347095406454,0.5227966317611461,0.580775616688176,-417.94347095406454,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,0.5807754397392273,0.5807755589485168,0.5807756185531616,0.5807756185531616,0.5064600110054016,0.5071725845336914,-5.573476791381836,-5.364070892333984,0.0,0.0,0.0,0.0,nan,nan,-1.398912787437439,-1.398912787437439,-2.797825574874878,0.0,7.017115592956543,0.024541422724723816,0.0,0.0,0.0,0.024541422724723816,0.0,7.017115592956543,0.0,0.0,0.0,-1.080251693725586,2.9645872116088867,6.267758369445801,0.0,0.0,0.0,0.0,7.017115592956543,0.024541422724723816,0.0,0.0,0.0,0.024541422724723816,0.0,7.017115592956543,-0.0,-0.0,-0.0,-1.0802515745162964,-2.9645884037017822,6.267757892608643,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.043081283569336e-07,0.05600002408027649,0.6000000238418579,7.450580596923828e-09,-0.055999964475631714,0.6000000834465027,-2.160503387451172,-1.1920928955078125e-06,12.535516738891602,0.0,0.0,0.0,5.662441253662109e-07,6.714677169838978e-07,-2.60770320892334e-07,11.336368560791016,11.336372375488281,13.03873348236084,13.038748741149902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
654,2.725,0.5215871490091725,-1.1606557194707159,-416.9765645344189,0.5215871490091725,-1.1606557194707159,-416.9765645344189,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,1.1606554985046387,1.1606556177139282,1.1606557369232178,1.1606557369232178,0.49976253509521484,0.5003576874732971,-6.446326732635498,-6.28105354309082,0.0,0.0,0.0,0.0,nan,nan,3.394172430038452,3.394172430038452,6.788344860076904,0.0,8.241781234741211,0.13059289753437042,0.0,0.0,0.0,0.13059289753437042,0.0,8.241781234741211,0.0,0.0,0.0,-1.1692912578582764,3.472944736480713,7.383456707000732,0.0,0.0,0.0,0.0,8.241781234741211,0.13059289753437042,0.0,0.0,0.0,0.13059289753437042,0.0,8.241781234741211,-0.0,-0.0,-0.0,-1.1692911386489868,-3.4729461669921875,7.383456230163574,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-8.940696716308594e-08,0.05600002408027649,0.6000000238418579,-1.4901161193847656e-08,-0.055999964475631714,0.6000000238418579,-2.3385825157165527,-1.430511474609375e-06,14.766912460327148,0.0,0.0,0.0,4.76837158203125e-07,9.095449513552012e-07,-1.862645149230957e-07,7.511726379394531,7.511727333068848,9.962334632873535,9.962334632873535,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
655,2.7291666666666665,0.5131468587069704,-2.885996785469355,-410.229076103059,0.5131468587069704,-2.885996785469355,-410.229076103059,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,2.8859970569610596,2.885995864868164,2.8859968185424805,2.8859968185424805,0.4861050248146057,0.4865748882293701,-7.234902381896973,-7.116156101226807,0.0,0.0,0.0,0.0,nan,nan,9.856731414794922,9.856731414794922,19.713462829589844,0.0,9.40574836730957,0.36625850200653076,0.0,0.0,0.0,0.36625850200653076,0.0,9.40574836730957,0.0,0.0,0.0,-1.1262617111206055,3.891287326812744,8.49656867980957,0.0,0.0,0.0,0.0,9.40574836730957,0.36625850200653076,0.0,0.0,0.0,0.36625850200653076,0.0,9.40574836730957,-0.0,-0.0,-0.0,-1.126260757446289,-3.8912882804870605,8.496567726135254,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-8.940696716308594e-08,0.05600005388259888,0.6000000238418579,-1.4901161193847656e-07,-0.055999934673309326,0.6000000238418579,-2.2525224685668945,-9.5367431640625e-07,16.99313735961914,0.0,0.0,0.0,1.0728836059570312e-06,2.160000349249458e-06,4.172325134277344e-07,6.089182376861572,6.089183330535889,9.906055450439453,9.906055450439453,1.0,1.0,0.0,0.0,0.0,0.0,0.002056337660178542,0.002056337660178542
656,2.7333333333333334,0.4975927693256254,-4.571329029575146,-397.7945466730012,0.4975927693256254,-4.571329029575146,-397.7945466730012,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,4.571328639984131,4.571329116821289,4.571328639984131,4.571329116821289,0.4657343029975891,0.46607211232185364,-7.91906213760376,-7.848399639129639,0.0,0.0,0.0,0.0,nan,nan,17.454803466796875,17.454803466796875,34.90960693359375,0.0,10.40788459777832,0.6759945154190063,0.0,0.0,0.0,0.6759945154190063,0.0,10.40788459777832,0.0,0.0,0.0,-0.9910889267921448,4.157989978790283,9.51366901397705,0.0,0.0,0.0,0.0,10.40788459777832,0.6759945154190063,0.0,0.0,0.0,0.6759945154190063,0.0,10.40788459777832,-0.0,-0.0,-0.0,-0.9910892248153687,-4.1579909324646,9.513668060302734,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-5.21540641784668e-08,0.05600002408027649,0.6000000238418579,1.4901161193847656e-08,-0.055999964475631714,0.6000000834465027,-1.9821782112121582,-9.5367431640625e-07,19.02733612060547,0.0,0.0,0.0,8.344650268554688e-07,4.134852815695922e-07,-2.384185791015625e-07,7.784398078918457,7.784397125244141,17.448986053466797,17.448986053466797,0.963154137134552,0.963154137134552,0.036845918744802475,0.036845918744802475,0.0,0.0,0.029628142714500427,0.029628142714500427
657,2.7375,0.475140508545285,-6.193288545797552,-379.8453571962248,0.475140508545285,-6.193288545797552,-379.8453571962248,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,6.193288326263428,6.193286895751953,6.193288326263428,6.193288326263428,0.4395390450954437,0.4397353529930115,-8.392129898071289,-8.368521690368652,0.0,0.0,0.0,0.0,nan,nan,22.755722045898438,22.755722045898438,45.511444091796875,0.0,10.337915420532227,0.6398351192474365,0.0,0.0,0.0,0.6398351192474365,0.0,10.337915420532227,0.0,0.0,0.0,-1.0312467813491821,3.9162302017211914,9.533181190490723,0.0,0.0,0.0,0.0,10.337915420532227,0.6398351192474365,0.0,0.0,0.0,0.6398351192474365,0.0,10.337915420532227,-0.0,-0.0,-0.0,-1.0312464237213135,-3.916231870651245,9.533181190490723,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.4901161193847656e-08,0.05600002408027649,0.6000000238418579,-8.940696716308594e-08,-0.05599990487098694,0.6000000834465027,-2.062493324279785,-1.6689300537109375e-06,19.066362380981445,0.0,0.0,0.0,1.3709068298339844e-06,1.0558553640294122e-06,4.3585896492004395e-07,10.42983627319336,10.429837226867676,25.432937622070312,25.432945251464844,0.7590312957763672,0.7590312957763672,0.24096885323524475,0.24096885323524475,0.0,0.0,0.2546203136444092,0.2546203136444092
658,2.7416666666666667,0.44610133399006147,-7.72938996972863,-356.63033883169174,0.44610133399006147,-7.72938996972863,-356.63033883169174,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,7.729389667510986,7.7293877601623535,7.7293901443481445,7.729390621185303,0.40715715289115906,0.4072099030017853,-8.763814926147461,-8.787880897521973,0.0,0.0,0.0,0.0,nan,nan,28.501996994018555,28.501996994018555,57.00399398803711,0.0,10.268782615661621,0.4601600468158722,0.0,0.0,0.0,0.4601600468158722,0.0,10.268782615661621,0.0,0.0,0.0,-1.2159994840621948,3.6124682426452637,9.546258926391602,0.0,0.0,0.0,0.0,10.268782615661621,0.4601600468158722,0.0,0.0,0.0,0.4601600468158722,0.0,10.268782615661621,-0.0,-0.0,-0.0,-1.2159992456436157,-3.612470865249634,9.546257972717285,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-3.725290298461914e-08,0.05600005388259888,0.6000000238418579,-1.1920928955078125e-07,-0.055999934673309326,0.6000000238418579,-2.4319987297058105,-2.6226043701171875e-06,19.092517852783203,0.0,0.0,0.0,1.1920928955078125e-06,1.6385869230362005e-06,4.544854164123535e-07,13.194096565246582,13.194098472595215,32.18098831176758,32.18098831176758,0.61945641040802,0.61945641040802,0.38054367899894714,0.38054367899894714,0.0,0.0,0.46549156308174133,0.46549156308174133
